"","Date","Year","Month","Julian_Day","pH","Station","Depth_m","PO4_P_mgl","TDP_mgl","UTP_mgl","NO3_N_plus_n02_mg_l","NH3_N_mg_l","UTN_mgl","SiO2_Si_mgl","Iron_mgl","Particulate_Carbon_mgl","Mg_mgl","Ca_mgl","Alkalinity_mg_ca03"
"957",1985-05-03,1985,5,123,6.4,"4",66,9e-04,0.0028,0.0015,0.0644,0.0105,0.1037,1.13,0.003,0.024,3.1,4.8,12
"958",1985-05-23,1985,5,143,6.2,"1",1,0.0025,0.0044,0.0061,0.0821,0.0138,0.1408,1.168,0.02,0.097,3.1,3,8
"959",1985-05-23,1985,5,143,5.8,"1",66,0.0013,0.0021,0.0032,0.061,0.0081,0.109,1.151,0.012,0.024,3.1,4.8,6
"960",1985-05-23,1985,5,143,4.9,"2",1,4e-04,0.0027,0.0024,0.0693,0.0081,0.117,1.142,0.014,0.093,6.3,6.6,3
"961",1985-05-23,1985,5,143,NA,"2",66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"962",1985-05-23,1985,5,143,5.8,"3",1,0.0027,0.0059,0.0054,0.0625,0.0164,0.1339,1.14,0.008,0.086,3.7,3.9,6
"963",1985-05-23,1985,5,143,6.2,"3",66,6e-04,0.0028,0.0016,0.0654,0.0076,0.1127,1.198,0.079,0.108,3.1,3.9,14
"964",1985-05-23,1985,5,143,6.2,"4",1,0.0018,0.0047,0.0037,0.0687,0.0114,0.1374,1.118,0.004,0.09,6.3,3.9,8
"965",1985-05-23,1985,5,143,5.5,"4",66,8e-04,0.0031,0.0031,0.0544,0.0205,0.1244,1.121,0.003,0.147,5.7,3.9,4
"966",1985-06-13,1985,6,164,5.7,"1",1,9e-04,0.0049,0.0063,0.0539,0.0129,0.182,1.048,0.036,0.086,3.6,2.8,4
"967",1985-06-13,1985,6,164,5.6,"1",66,0.0018,0.0042,0.0038,0.0641,0.0072,0.1228,1.099,0.024,0.075,3.6,3.9,2
"968",1985-06-13,1985,6,164,6.3,"2",1,0.001,0.0022,0.0032,0.0503,0.0114,0.1224,1.048,0.02,0.054,3.6,2.8,3
"969",1985-06-13,1985,6,164,6.3,"2",66,0.0012,0.0019,0.0028,0.0667,0.0158,0.1254,1.107,0.021,0.129,3.6,3.9,6
"970",1985-06-13,1985,6,164,6.5,"3",1,8e-04,0.0031,0.0041,0.0667,0.0105,0.1394,1.048,0.006,0.251,3.6,3.9,6
"971",1985-06-13,1985,6,164,6,"3",66,7e-04,0.0035,0.003,0.0729,0.0129,0.1309,1.09,0.004,0.1,2.9,3.9,3
"972",1985-06-13,1985,6,164,5.7,"4",1,0.0012,0.0058,0.0033,0.0441,0.0143,0.1161,1.048,0.006,0.258,3.6,3.9,2
"973",1985-06-13,1985,6,164,5.9,"4",66,0.0017,0.0044,0.0027,0.0672,0.0124,0.1119,1.082,0.006,0.024,2.9,3.9,3
"974",1985-06-25,1985,6,176,6.4,"1",1,0.0023,0.0052,0.0063,0.2013,0.0105,0.3241,1.013,0.004,0.115,3.4,2.9,6
"975",1985-06-25,1985,6,176,6.5,"1",66,0.001,0.0046,0.0048,0.0724,0.0079,0.1322,1.107,0.02,0.024,4.8,3.8,6
"976",1985-06-25,1985,6,176,6.5,"2",1,0.0025,0.0059,0.0082,0.0908,0.0148,0.2009,1.09,0.005,0.133,4.4,3.4,7
"977",1985-06-25,1985,6,176,6.5,"2",66,0.001,0.0055,0.0032,0.1057,0.0091,0.1611,1.176,0.02,0.024,3.4,3.8,6
"978",1985-06-25,1985,6,176,6.5,"3",1,0.0014,0.0052,0.0045,0.0426,0.0053,0.1313,1.099,0.003,0.133,4.4,3.4,6
"979",1985-06-25,1985,6,176,6.6,"3",66,8e-04,0.0179,0.0053,0.0682,0.0053,0.181,1.184,0.003,0.024,4.4,2.9,7
"980",1985-06-25,1985,6,176,6.5,"4",1,0.0014,0.0032,0.0033,0.041,0.0053,0.138,1.03,0.006,0.183,4.4,2.9,6
"981",1985-06-25,1985,6,176,6.6,"4",66,0.0038,0.0056,0.0022,0.0605,0.0053,0.1386,1.099,0.003,0.054,5.3,3.8,7
"982",1985-07-16,1985,7,197,6.4,"1",1,0.0026,0.0057,0.0111,0.0729,0.0158,0.2008,0.776,0.031,0.344,NA,NA,6
"983",1985-07-16,1985,7,197,6.5,"1",66,0.0085,0.0153,0.0041,0.0724,0.0153,0.1204,1.02,0.035,0.029,NA,NA,5
"984",1985-07-16,1985,7,197,6.5,"2",1,0.0034,0.0051,0.0067,0.0266,0.0148,0.1127,0.776,0.02,0.326,NA,NA,5
"985",1985-07-16,1985,7,197,6.5,"2",66,NA,0.0293,0.0035,0.0734,0.0081,0.1165,1.132,0.041,0.1,NA,NA,6
"986",1985-07-16,1985,7,197,6.5,"3",1,0.0015,0.005,0.0057,0.0118,0.0036,0.1119,0.907,0.033,0.341,NA,NA,3
"987",1985-07-16,1985,7,197,6.4,"3",66,0.0019,0.0047,0.0036,0.0585,0.0019,0.0911,1.067,0.025,0.197,NA,NA,5
"988",1985-07-16,1985,7,197,6.4,"4",1,0.0145,0.0173,0.0099,0.0179,0.0048,0.0946,0.957,0.055,0.298,NA,NA,7
"989",1985-07-16,1985,7,197,6.5,"4",66,7e-04,0.0028,0.003,0.0713,0.0024,0.1086,1.01,0.033,0.047,NA,NA,6
"990",1985-08-06,1985,8,218,6.4,"1",1,7e-04,0.0032,0.0082,0.0451,0.0105,0.1472,0.629,0.017,0.326,NA,NA,6
"991",1985-08-06,1985,8,218,6.3,"1",66,0.0015,0.0025,0.0036,0.0749,0.01,0.1214,1.048,0.037,0.024,NA,NA,6
"992",1985-08-06,1985,8,218,6.3,"2",1,0.0018,0.004,0.0089,0.0133,0.0077,0.1242,0.701,0.02,0.387,NA,NA,5
"993",1985-08-06,1985,8,218,6.3,"2",66,0.0015,0.0031,0.0035,0.0893,0.0096,0.1426,1.02,0.02,NA,NA,NA,7
"994",1985-08-06,1985,8,218,6.1,"3",1,0.006,0.0065,0.0075,0.0034,0.0105,0.111,0.738,0.016,0.369,NA,NA,8
"995",1985-08-06,1985,8,218,6.3,"3",66,8e-04,0.0029,0.0039,0.0718,0.0105,0.1197,1.001,0.014,0.036,NA,NA,5
"996",1985-08-06,1985,8,218,6.4,"4",1,2e-04,0.0034,0.0063,0.0035,0.0138,0.0947,0.71,0.014,0.072,NA,NA,5
"997",1985-08-06,1985,8,218,6.5,"4",66,0.0012,0.0028,0.0039,0.06,0.0148,0.1499,0.982,0.014,0.032,NA,NA,6
"998",1985-08-28,1985,8,240,6.6,"1",1,0.0029,0.0039,0.0077,0.0241,0.01,0.1189,0.795,0.016,0.122,NA,NA,6
"999",1985-08-28,1985,8,240,6.6,"1",66,0.0014,0.0028,0.0025,0.0708,0.0024,0.1033,1.048,0.011,0.024,NA,NA,6
"1000",1985-08-28,1985,8,240,6.6,"2",1,0.0017,0.0035,0.0057,0.0174,0.0072,0.104,0.757,0.011,0.197,NA,NA,6
"1001",1985-08-28,1985,8,240,6.6,"2",66,0.002,0.0027,0.0027,0.0706,0.0034,0.1074,1.048,0.016,0.072,NA,NA,7
"1002",1985-08-28,1985,8,240,6.5,"3",1,0.002,0.0038,0.0057,0.012,0.0086,0.0685,1.151,0.012,0.14,1.5,2.4,7
"1003",1985-08-28,1985,8,240,6.5,"3",66,7e-04,0.0023,NA,0.0965,0.0048,NA,1.01,0.014,0.025,NA,NA,6
"1004",1985-08-28,1985,8,240,6.7,"4",1,0.0025,0.0035,0.006,0.0118,0.0067,0.1065,0.729,0.016,0.151,NA,NA,6
"1005",1985-08-28,1985,8,240,6.5,"4",66,0.0011,0.0025,0.002,0.0708,0.0048,0.1093,1.001,0.013,0.024,NA,NA,7
"1006",1985-09-18,1985,9,261,6.5,"1",1,0.0021,0.0037,0.0089,0.0146,0.0041,0.105,0.896,0.051,0.129,NA,NA,7
"1007",1985-09-18,1985,9,261,6.6,"1",66,0.0018,0.0026,0.0043,0.0696,0.0011,0.1032,1.209,0.065,0.024,NA,NA,7
"1008",1985-09-18,1985,9,261,6.6,"2",1,0.0019,0.0034,0.0077,0.0105,0.0016,0.0856,0.896,0.069,0.122,NA,NA,7
"1009",1985-09-18,1985,9,261,6.5,"2",66,0.0016,0.0014,0.0042,0.0696,0.0011,0.095,1.165,0.058,0.126,NA,NA,7
"1010",1985-09-18,1985,9,261,6.6,"3",1,0.0015,0.003,0.0054,0.034,0.0041,0.1108,0.896,0.057,0.158,NA,NA,7
"1011",1985-09-18,1985,9,261,6.5,"3",66,0.0011,0.0025,0.003,0.0833,0.0011,0.1262,1.139,0.043,0.029,NA,NA,7
"1012",1985-09-18,1985,9,261,6.6,"4",1,0.0013,0.0033,0.0042,0.0197,0.0046,0.0937,0.904,0.051,0.075,NA,NA,7
"1013",1985-09-18,1985,9,261,6.5,"4",66,0.0014,0.0027,0.0026,0.0724,0.0018,0.1076,1.139,0.043,0.024,NA,NA,7
"1014",1985-10-10,1985,10,283,6.4,"1",1,0.0013,0.0026,0.0078,0.0401,0.0037,0.113,0.963,0.042,0.115,1.7,2.5,6
"1015",1985-10-10,1985,10,283,6.3,"1",66,0.0013,0.0021,0.0042,0.0727,0.0014,0.109,1.181,0.037,0.024,4.4,3.4,6
"1016",1985-10-10,1985,10,283,6.6,"2",1,0.0014,0.0023,0.0067,0.035,0.0018,0.0965,0.971,0.037,0.032,2.4,3.4,7
"1017",1985-10-10,1985,10,283,6.5,"2",66,0.0015,0.0021,0.0035,0.0716,0.0011,0.1061,1.154,0.025,0.158,3.1,3.4,7
"1018",1985-10-11,1985,10,284,6.5,"3",1,0.0015,0.0022,0.0052,0.0441,0.0011,0.1083,0.971,0.032,0.075,2.4,2.5,7
"1019",1985-10-11,1985,10,284,6.3,"3",66,0.0011,9e-04,0.0027,0.0706,0.0011,0.1075,1.137,0.019,0.024,3.8,3.4,7
"1020",1985-10-11,1985,10,284,6.5,"4",1,0.0011,0.0019,0.0056,0.03354,0.0014,0.11194,0.971,0.031,0.024,2.4,3.4,7
"1021",1985-10-11,1985,10,284,6.4,"4",66,0.001,8e-04,0.0034,0.0706,0.0011,0.102,0.963,0.019,0.024,3.8,3.4,7
"1022",1985-10-29,1985,10,302,6.2,"1",1,9e-04,0.0025,0.0042,0.0589,0.0211,0.1221,1.006,0.005,0.285,2,2.7,6
"1023",1985-10-29,1985,10,302,6.5,"1",66,0.0012,0.0015,0.0023,0.0703,0.0054,0.1029,1.173,0.011,0.102,3.3,3.2,7
"1024",1985-10-29,1985,10,302,6.4,"2",1,0.001,0.002,0.0036,0.0335,0.018,0.1078,1.023,0.013,0.146,2.3,2.7,5
"1025",1985-10-29,1985,10,302,6.1,"2",66,9e-04,0.0013,0.0023,0.064,0.0191,0.0966,1.094,0.007,0.08,3.6,3.2,7
"1026",1985-10-31,1985,10,304,6.2,"3",1,0.0013,0.0021,0.0044,0.0361,0.0231,0.0968,0.997,0.015,0.14,1.6,3.2,6
"1027",1985-10-31,1985,10,304,6.2,"3",66,6e-04,0.0014,0.0036,0.0741,0.0196,0.1174,1.138,0.005,0.109,4,3.2,7
"1028",1985-10-31,1985,10,304,6.2,"4",1,6e-04,0.0028,0.0059,0.0269,0.0231,0.0827,0.988,0.015,0.15,2.3,2.7,6
"1029",1985-10-31,1985,10,304,6.3,"4",66,7e-04,0.0015,0.0023,0.064,0.0226,0.1031,1.129,0.006,NA,4,3.2,6
"1030",1985-12-11,1985,12,345,6.3,"1",1,0.0017,0.0036,0.0036,0.0487,0.0141,0.0974,1.146,0.012,0.071,4,3.2,6
"1031",1985-12-11,1985,12,345,6.3,"1",66,0.0018,0.0024,0.0032,0.064,0.0201,0.0998,1.164,0.014,0.279,4,2.7,5
"1032",1985-12-11,1985,12,345,6.8,"2",1,0.0013,0.0021,0.003,0.0513,0.012,0.0925,1.102,0.01,0.049,3,2.7,1
"1033",1985-12-11,1985,12,345,6.5,"2",66,0.0015,0.0025,0.0023,0.0615,0.0135,0.0979,1.102,0.013,0.301,3.3,2.7,4
"1034",1985-12-12,1985,12,346,6.5,"3",1,0.0014,0.0025,0.0038,0.0487,0.014,0.0985,0.838,0.006,0.068,2.6,3.2,7
"1035",1985-12-12,1985,12,346,6.2,"3",66,0.001,0.002,0.0038,0.0589,0.0156,0.098,1.164,0.005,0.068,3.3,2.7,7
"1036",1985-12-12,1985,12,346,6.3,"4",1,9e-04,0.0025,0.0037,0.0335,0.014,0.0891,1.094,0.003,0.024,2.6,2.7,6
"1037",1985-12-12,1985,12,346,6.2,"4",66,0.0011,0.002,0.0034,0.0538,0.0201,0.0997,1.147,0.006,0.064,3.3,2.7,6
"1038",1984-04-16,1984,4,107,7,"1",1,0.001,0.0013,0.0031,0.0264,0.0331,0.0654,0.977,0.02,0.024,3,3.2,10
"1039",1984-04-16,1984,4,107,6.9,"1",66,0.0012,0.0022,0.0017,0.038,0.0078,0.0832,0.943,0.019,0.024,4.3,3.2,10
"1040",1984-04-16,1984,4,107,NA,"2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1041",1984-04-16,1984,4,107,NA,"2",66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1042",1984-04-16,1984,4,107,6.9,"3",1,0.0017,0.002,0.0016,0.0138,0.0059,0.0684,0.949,0.017,0.024,4.3,2.2,9
"1043",1984-04-16,1984,4,107,6.8,"3",66,0.001,0.001,0.0029,0.0319,0.0045,0.0693,0.936,0.025,0.024,3.6,3.2,10
"1044",1984-04-16,1984,4,107,NA,"4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1045",1984-04-16,1984,4,107,NA,"4",66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1046",1984-05-09,1984,5,130,6.8,"1",1,0.0013,0.0017,0.0021,0.0375,0.0111,0.0711,0.964,0.019,0.047,3.6,3.2,9
"1047",1984-05-09,1984,5,130,6.7,"1",66,0.0019,0.0016,0.0016,0.0158,0.0087,0.0527,0.974,0.017,0.024,3.6,3.2,8
"1048",1984-05-09,1984,5,130,6.9,"2",1,0.0013,0.0013,0.0018,0.0204,0.0101,0.0475,0.962,0.017,0.024,3.6,3.2,9
"1049",1984-05-09,1984,5,130,6.6,"2",66,0.0017,0.0017,0.0025,0.0161,0.0191,0.0529,0.942,0.018,0.024,3.6,3.2,8
"1050",1984-05-11,1984,5,132,6.7,"3",1,0.0013,0.0017,0.0032,0.0199,0.0092,0.0784,0.96,0.031,0.041,3.6,3.2,9
"1051",1984-05-11,1984,5,132,6.8,"3",66,0.0013,0.002,0.0028,0.0523,0.0087,0.0875,0.944,0.021,0.024,4.3,4.3,10
"1052",1984-05-11,1984,5,132,6.8,"4",1,6e-04,0.0022,0.0029,0.0138,0.0063,0.0648,0.919,0.02,0.024,3.6,4.3,9
"1053",1984-05-11,1984,5,132,6.6,"4",66,0.0015,0.0018,0.0029,0.0234,0.0063,0.0688,0.953,0.017,0.024,3,3.2,11
"1054",1984-05-29,1984,5,150,6.6,"3",1,0.0021,0.0015,NA,0.0259,0.0078,NA,0.905,0.015,0.037,0.2,2.8,7
"1055",1984-05-29,1984,5,150,6.6,"3",66,0.002,0.0044,0.0023,0.0306,0.0189,0.0644,0.922,0.014,0.024,3.5,3.5,8
"1056",1984-05-29,1984,5,150,6.1,"4",1,0.0021,0.0023,0.0028,0.0239,0.0265,0.0716,0.9,0.006,0.03,2.8,3.5,7
"1057",1984-05-29,1984,5,150,6.4,"4",66,7e-04,0.0013,0.0025,0.0186,0.0115,0.061,0.927,0.009,0.024,3.5,3.5,7
"1058",1984-05-31,1984,5,152,6.6,"1",1,0.001,0.0011,0.0026,0.0143,0.0063,0.0567,0.834,0.016,0.037,2.1,2.8,9
"1059",1984-05-31,1984,5,152,6.3,"1",66,9e-04,9e-04,0.0021,0.0319,0.0146,0.0511,1.09,NA,0.024,2.8,3.5,5
"1060",1984-05-31,1984,5,152,6.5,"2",1,0.0013,0.0013,0.0027,0.0244,0.025,0.0722,0.869,0.02,0.024,2.1,3.5,5
"1061",1984-05-31,1984,5,152,6.4,"2",66,0.0016,0.0019,0.0024,0.0299,0.0177,0.0776,0.927,0.012,0.095,2.8,4.2,8
"1062",1984-06-20,1984,6,172,6.5,"3",1,0.0013,0.0013,0.0031,0.0156,0.0257,0.0714,0.856,0.005,0.024,3.5,3.5,3
"1063",1984-06-20,1984,6,172,6.5,"3",66,0.0011,0.0016,0.0033,0.0196,0.0061,0.0603,0.909,0.003,0.133,1.2,3.5,6
"1064",1984-06-20,1984,6,172,6.6,"4",1,0.0012,0.0013,0.0025,0.0145,0.0082,0.0725,0.856,0.003,0.024,1.5,2.8,9
"1065",1984-06-20,1984,6,172,6.5,"4",66,0.0011,0.001,0.0027,0.0397,0.0059,0.0736,0.913,0.004,0.054,2.8,4.9,7
"1066",1984-06-22,1984,6,174,6.4,"1",1,0.0027,0.0029,0.0091,0.0211,0.0198,0.1396,0.856,0.01,0.024,2.8,3.5,9
"1067",1984-06-22,1984,6,174,6.5,"1",66,0.0014,0.0014,0.0041,0.0211,0.0066,0.0534,0.927,0.028,0.068,2.8,2.8,7
"1068",1984-06-22,1984,6,174,6.4,"2",1,7e-04,7e-04,0.0058,0.0105,0.0139,0.0902,0.838,0.006,0.024,2.8,2.8,6
"1069",1984-06-22,1984,6,174,6.3,"2",66,0.0016,0.0014,0.003,0.035,0.0111,0.0581,0.922,0.008,0.03,3.5,3.5,7
"1070",1984-07-14,1984,7,196,6.4,"1",1,0.0015,0.0025,0.0115,0.0196,0.0128,0.1425,0.838,0.003,NA,2.8,2.8,6
"1071",1984-07-14,1984,7,196,6.6,"1",66,0.0011,0.0012,0.0017,0.0385,0.0054,0.0641,0.918,0.003,0.024,2.8,3.5,5
"1072",1984-07-14,1984,7,196,6.4,"2",1,NA,NA,0.0072,NA,NA,NA,0.767,0.003,0.024,3.5,3.5,9
"1073",1984-07-14,1984,7,196,6.4,"2",66,0.0014,0.0022,0.0073,0.01,0.0063,0.0973,0.909,0.003,0.092,0.2,3.5,5
"1074",1984-07-15,1984,7,197,NA,"3",1,0.0031,0.0039,0.0041,0.0264,0.0104,0.0729,0.807,0.003,0.024,3.5,2.8,NA
"1075",1984-07-15,1984,7,197,6.3,"3",66,8e-04,0.0047,0.0032,0.0186,0.0076,0.0448,0.918,0.003,0.14,2.8,3.5,6
"1076",1984-07-15,1984,7,197,6.2,"4",1,0.0019,0.0022,0.0028,0.0113,0.0095,0.0769,0.798,0.003,0.024,2.8,3.5,4
"1077",1984-07-15,1984,7,197,NA,"4",66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1078",1984-07-31,1984,7,213,6.1,"1",1,0.0017,0.0031,0.0085,0.0076,0.0316,0.1187,0.772,0.015,0.15,3.8,1.8,5
"1079",1984-07-31,1984,7,213,6.3,"1",66,0.0013,0.0023,0.0022,0.0309,0.0102,0.0608,0.998,0.015,0.024,2.1,3.7,5
"1080",1984-07-31,1984,7,213,6.4,"2",1,0.0013,0.0018,0.0068,0.00633,0.007,0.10693,0.754,0.02,0.232,3.8,2.2,4
"1081",1984-07-31,1984,7,213,6.3,"2",66,9e-04,0.0016,0.0043,0.0335,0.006,0.0941,0.93,0.007,0.024,5,2.7,5
"1082",1984-08-03,1984,8,216,6.4,"3",1,8e-04,0.0018,0.0081,0.005,0.0036,0.1303,0.723,0.013,0.2,3.8,1.8,6
"1083",1984-08-03,1984,8,216,6.4,"3",66,0.0011,0.0011,0.0024,0.0272,0.0028,0.0675,0.888,0.017,0.024,4.6,2.7,5
"1084",1984-08-03,1984,8,216,6.4,"4",1,0.0012,0.0019,0.0067,0.005,0.0131,0.1186,0.729,0.038,0.151,2.9,1.8,5
"1085",1984-08-03,1984,8,216,6.4,"4",66,0.0019,0.0014,0.0018,0.0492,0.0038,0.0921,0.998,0.019,0.024,4.6,2.2,5
"1086",1984-08-22,1984,8,235,6,"1",1,0.0025,0.0037,0.0109,0.0189,0.011,0.1663,0.754,0.019,0.141,1.7,1.8,4
"1087",1984-08-22,1984,8,235,NA,"1",66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1088",1984-08-22,1984,8,235,6.1,"2",1,0.0035,0.0039,0.0105,0.0034,0.0023,0.1484,0.772,0.027,NA,2.1,1.8,5
"1089",1984-08-22,1984,8,235,NA,"2",66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1090",1984-08-23,1984,8,236,6.4,"3",1,0.0026,0.0097,0.0142,0.0034,0.0082,0.1256,0.754,0.019,0.128,2.9,1.8,7
"1091",1984-08-23,1984,8,236,NA,"3",66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1092",1984-08-23,1984,8,236,6.4,"4",1,0.001,0.003,0.0086,0.0034,0.0038,0.1379,0.76,0.012,0.161,3.8,2.7,5
"1093",1984-08-23,1984,8,236,NA,"4",66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1094",1984-09-11,1984,9,255,6.3,"3",1,0.0017,0.0036,0.0088,0.0276,0.0092,0.1392,0.778,0.057,0.072,2.9,1.8,5
"1095",1984-09-11,1984,9,255,6.9,"3",66,0.0019,0.0025,0.0024,0.0461,0.0057,0.0894,0.912,0.011,0.024,4.6,2.2,4
"1096",1984-09-11,1984,9,255,6.5,"4",1,0.0015,0.0052,0.0081,0.0164,0.0097,0.083,0.76,0.02,0.066,3.8,1.8,4
"1097",1984-09-11,1984,9,255,6.4,"4",66,0.0028,0.0035,0.0019,0.0492,0.0028,0.0899,0.912,0.019,0.024,4.6,1.8,6
"1098",1984-09-12,1984,9,256,6.4,"1",1,0.0054,0.009,0.0193,0.0252,0.0232,0.1848,0.91,0.023,0.164,2.5,3.4,6
"1099",1984-09-12,1984,9,256,6.5,"1",66,0.0032,0.0038,0.0045,0.0593,0.0119,0.1174,1.097,0.019,0.024,3,2.3,6
"1100",1984-09-12,1984,9,256,6.4,"2",1,0.0025,0.0042,0.0074,0.0265,0.0077,0.0919,0.902,0.021,0.135,3,2.5,5
"1101",1984-09-12,1984,9,256,6.6,"2",66,0.0022,0.0036,0.0043,0.065,0.0092,0.1117,1.089,0.017,0.024,3.8,2.5,6
"1102",1984-10-02,1984,10,276,6.3,"3",1,0.0017,0.0029,0.0068,0.0321,0.0106,0.1119,0.924,0.019,0.024,2.3,2,5
"1103",1984-10-02,1984,10,276,6.5,"3",66,0.0022,0.002,0.0025,0.0535,0.0048,0.096,1.075,0.016,0.024,2.3,3.4,6
"1104",1984-10-02,1984,10,276,6.5,"4",1,0.0014,0.0052,0.0081,0.0341,0.0075,0.1217,0.913,0.017,0.024,2.3,3.4,5
"1105",1984-10-02,1984,10,276,6.4,"4",66,0.0012,0.0019,0.0022,0.0633,0.0057,0.1074,1.075,0.013,0.024,2.3,4.4,6
"1106",1984-10-04,1984,10,278,6.4,"1",1,0.0019,0.0043,0.007,0.0341,0.0099,0.1226,0.942,0.024,0.362,3,3.4,5
"1107",1984-10-04,1984,10,278,6.4,"1",66,0.0019,0.0022,0.0026,0.0535,0.0128,0.1015,1.114,0.02,0.266,3,4.4,6
"1108",1984-10-04,1984,10,278,6.5,"2",1,0.0023,0.0033,0.0077,0.035,0.0144,0.1376,0.936,0.02,0.346,3,2.5,6
"1109",1984-10-04,1984,10,278,6.4,"2",66,0.0015,0.0012,0.0049,0.0555,0.0099,0.1119,1.089,0.017,0.189,5.2,1.5,6
"1110",1984-10-23,1984,10,297,6.4,"3",1,0.004,0.004,0.005,0.0128,0.0084,0.0728,0.979,0.027,0.108,2.3,2.5,6
"1111",1984-10-23,1984,10,297,6.5,"3",66,0.0018,0.002,0.0037,0.0709,0.0075,0.1056,1.101,0.015,0.086,1.9,5.3,6
"1112",1984-10-23,1984,10,297,6.3,"4",1,0.0017,0.0043,0.0053,0.0471,0.0101,0.1017,0.983,0.055,0.134,2.3,3.4,5
"1113",1984-10-23,1984,10,297,6.5,"4",66,0.0033,0.0046,0.0032,0.0694,0.0084,0.1017,1.077,0.014,0.1,2.3,4.4,7
"1114",1984-10-31,1984,10,305,6.5,"1",1,0.0014,0.0033,0.0046,0.0501,0.0077,0.1004,1.311,0.028,0.047,2.2,4.4,6
"1115",1984-10-31,1984,10,305,6.3,"1",66,0.0019,0.0034,0.0051,0.0628,0.0075,0.117,1.39,0.036,0.024,4.1,4.4,5
"1116",1984-10-31,1984,10,305,6.5,"2",1,0.0017,0.0038,0.0056,0.0409,0.0088,0.1015,1.298,0.022,0.04,4.1,3.4,7
"1117",1984-10-31,1984,10,305,6.4,"2",66,0.0012,0.0022,0.0049,0.066,0.0066,0.1662,1.377,0.015,0.024,1.6,4.4,6
"1118",1984-11-15,1984,11,320,6.6,"3",1,0.0031,0.0038,0.0054,0.0324,0.0126,0.0921,1.305,0.039,0.047,2.2,4.4,7
"1119",1984-11-15,1984,11,320,6.6,"3",66,0.009,0.0076,0.0036,0.0589,0.0119,0.1001,1.344,0.015,0.024,3.5,6.3,7
"1120",1984-11-15,1984,11,320,6.5,"4",1,0.003,0.0039,0.0052,0.0455,0.0153,0.0998,1.291,0.025,0.041,3.5,4.4,6
"1121",1984-11-15,1984,11,320,6.5,"4",66,0.0019,0.0026,0.0036,0.0618,0.0108,0.1041,1.344,0.025,0.041,4.1,3.4,7
"1122",1984-11-20,1984,11,325,6.6,"1",1,0.0018,0.0055,0.0061,0.0482,0.009,0.1047,1.318,0.027,0.074,3.5,3.4,7
"1123",1984-11-20,1984,11,325,6.6,"1",66,0.008,0.0073,0.0046,0.0613,0.0113,0.1085,1.311,0.027,0.024,3.5,4.4,7
"1124",1984-11-20,1984,11,325,6.5,"2",1,0.0024,0.0032,0.0045,0.0535,0.0115,0.1051,1.298,0.021,0.038,2.8,4.4,7
"1125",1984-11-20,1984,11,325,6.5,"2",66,0.0014,0.0018,0.0043,0.0635,0.0108,0.1232,1.331,0.026,0.024,4.1,3.4,7
"1126",1984-12-21,1984,12,356,6.6,"1",1,0.0017,0.0045,0.0075,0.0635,0.0041,0.0982,1.107,0.023,0.355,1.1,3.9,15
"1127",1984-12-21,1984,12,356,6.2,"1",66,0.0013,0.0033,0.0042,0.0604,0.0109,0.0874,1.128,0.022,0.151,2.4,3.9,14
"1128",1984-12-21,1984,12,356,6.3,"2",1,0.0068,0.0031,0.0037,0.0615,0.0101,0.0935,1.133,0.009,0.136,2.4,5.7,13
"1129",1984-12-21,1984,12,356,6.3,"2",66,0.0065,0.0035,0.0036,0.0615,0.0064,0.0967,1.133,0.008,0.247,2.4,3.9,11
"1130",1984-12-21,1984,12,356,NA,"3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1131",1984-12-21,1984,12,356,NA,"3",66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1132",1984-12-21,1984,12,356,NA,"4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1133",1984-12-21,1984,12,356,NA,"4",66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1134",1983-04-18,1983,4,108,6.8,"1",1,7e-04,0.0017,0.0026,0.048,0.0011,0.0965,0.89,0.043,0.196,5.1,3.3,25
"1135",1983-04-18,1983,4,108,6.6,"1",66,6e-04,0.0011,0.002,0.0648,0.0011,0.0983,0.921,0.038,0.093,7.8,3.3,8
"1136",1983-04-18,1983,4,108,6.7,"2",1,7e-04,0.0015,0.0026,0.0478,0.0212,0.0892,0.89,0.059,0.134,5.1,2.4,14
"1137",1983-04-18,1983,4,108,6.8,"2",1,0.0012,0.0028,0.0017,0.0526,0.0042,0.0872,0.907,0.043,0.211,5.1,3.3,8
